store_id,store_name,city,state,region,store_type,opening_date,manager_id,store_status,square_feet
21361,RetailMart East Crystalland Plaza,East Crystalland,California,Central,Standard,2019-08-11,15673,Active,40277
21362,RetailMart Woodardmouth Plaza,Woodardmouth,Arkansas,Central,Outlet,2015-08-01,11847,Active,8632
21363,RetailMart East Brian Mall,East Brian,South Carolina,Central,Standard,2022-02-19,15932,Closed,3410
21364,RetailMart Osbornefurt Central,Osbornefurt,Alaska,Central,Standard,2026-04-13,22452,Active,12760
21365,RetailMart Alejandramouth Square,Alejandramouth,New Mexico,East,Express,2016-11-24,27748,Active,15810
21366,RetailMart Benjaminton Plaza,Benjaminton,Michigan,West,Express,2020-05-30,28229,Active,18001
21367,RetailMart South Joshua Square,South Joshua,Tennessee,South,Express,2017-11-03,23537,Active,17562
21368,RetailMart Lesterside Square,Lesterside,Tennessee,South,Outlet,2025-06-07,4784,Active,25584
21369,RetailMart Reyesfort Central,Reyesfort,New Jersey,North,Standard,2019-04-15,18234,Active,20061
21370,RetailMart Stevenport Mall,Stevenport,Idaho,Central,Standard,2017-07-04,1416,Active,3812
21371,RetailMart North Frederick Square,North Frederick,Texas,West,Flagship,2024-03-31,24003,Active,15081
21372,RetailMart Jameston Mall,Jameston,Nevada,Central,Flagship,2015-04-06,26963,Active,7411
21373,RetailMart Matthewton Plaza,Matthewton,Montana,North,Standard,2020-03-02,24239,Active,24660
21374,RetailMart North Jasonfort Mall,North Jasonfort,Nebraska,East,Flagship,2017-10-13,13678,Active,19631
21375,RetailMart East Ian Mall,East Ian,Tennessee,West,Outlet,2024-05-27,2521,Active,24100
21376,RetailMart Steventown Plaza,Steventown,South Dakota,East,Standard,2022-03-14,24153,Active,5206
21377,RetailMart Kendraview Square,Kendraview,Indiana,East,Express,2018-04-21,5507,Active,18498
21378,RetailMart Torresberg Mall,Torresberg,Oregon,East,Outlet,2015-04-30,14795,Active,34642
21379,RetailMart East Thomas Plaza,East Thomas,Rhode Island,East,Express,2017-04-27,5528,Active,23883
21380,RetailMart New Selena Plaza,New Selena,Kentucky,South,Express,2025-08-20,21006,Active,20772
21381,RetailMart Lake Ryan Plaza,Lake Ryan,West Virginia,West,Outlet,2021-07-02,29136,Active,14865
21382,RetailMart South Luisfurt Mall,South Luisfurt,Delaware,South,Express,2020-08-23,15750,Active,30556
21383,RetailMart South Jacobbury Plaza,South Jacobbury,Michigan,South,Outlet,2018-02-02,1450,Active,38527
21384,RetailMart North Paulmouth Square,North Paulmouth,Montana,East,Flagship,2017-09-19,8926,Active,17662
21385,RetailMart Port Tara Square,Port Tara,New Mexico,East,Outlet,2024-05-02,21419,Active,28837
21386,RetailMart New Christopherfort Central,New Christopherfort,Tennessee,South,Standard,2024-08-04,4820,Closed,5180
21387,RetailMart Jacksonchester Square,Jacksonchester,Vermont,East,Express,2016-09-14,12801,Active,26177
21388,RetailMart Smithton Central,Smithton,Georgia,North,Standard,2022-12-26,23775,Active,38176
21389,RetailMart Lake Anitafurt Mall,Lake Anitafurt,Rhode Island,Central,Express,2018-02-09,2196,Active,34852
21390,RetailMart East Josephburgh Mall,East Josephburgh,Florida,Central,Express,2025-09-01,11145,Active,18144
21391,RetailMart Loriview Mall,Loriview,North Dakota,South,Standard,2023-02-27,17253,Active,21007
21392,RetailMart Port Joseph Mall,Port Joseph,Wyoming,West,Express,2023-11-11,22517,Active,34038
21393,RetailMart Monicamouth Square,Monicamouth,Utah,South,Standard,2024-09-16,1677,Closed,15695
21394,RetailMart Erikberg Plaza,Erikberg,Nebraska,Central,Outlet,2015-05-27,297,Active,15217
21395,RetailMart East Sarah Square,East Sarah,Nebraska,North,Flagship,2017-05-19,21406,Closed,41082
21396,RetailMart North Jason Plaza,North Jason,Illinois,South,Flagship,2022-07-12,11948,Active,42562
21397,RetailMart Carloshaven Mall,Carloshaven,North Dakota,East,Flagship,2020-10-18,22458,Active,31846
21398,RetailMart Watsonburgh Mall,Watsonburgh,Illinois,South,Express,2025-07-14,11155,Active,31683
21399,RetailMart New Angela Plaza,New Angela,West Virginia,West,Express,2022-03-20,19152,Active,42160
21400,RetailMart Justinbury Plaza,Justinbury,Arizona,South,Outlet,2022-04-13,4706,Active,24119
21401,RetailMart South Crystal Square,South Crystal,Alabama,North,Express,2020-12-25,14046,Active,44761
21402,RetailMart Greenchester Mall,Greenchester,Kentucky,North,Outlet,2026-05-20,13320,Active,13076
21403,RetailMart South Gregory Square,South Gregory,Alaska,North,Flagship,2026-06-29,27863,Active,39407
21404,RetailMart New Maria Square,New Maria,Oklahoma,South,Express,2025-11-06,3251,Active,9202
21405,RetailMart Watsonville Plaza,Watsonville,Georgia,North,Flagship,2019-03-21,8531,Active,12941
21406,RetailMart Hudsonfort Square,Hudsonfort,Oklahoma,South,Outlet,2016-05-10,14071,Active,42635
21407,RetailMart Mooreshire Plaza,Mooreshire,New York,West,Standard,2015-07-14,14799,Active,13940
21408,RetailMart Kathymouth Plaza,Kathymouth,Michigan,South,Outlet,2016-08-14,2525,Active,8138
21409,RetailMart South Jefferychester Square,South Jefferychester,Mississippi,South,Standard,2018-03-26,17770,Active,16960
21410,RetailMart Singletonshire Plaza,Singletonshire,Kentucky,Central,Flagship,2022-09-29,9959,Active,7306
21411,RetailMart Oneillbury Square,Oneillbury,Alabama,South,Flagship,2023-02-20,8087,Active,18458
21412,RetailMart Williamburgh Plaza,Williamburgh,Kentucky,Central,Standard,2017-06-11,12003,Active,21149
21413,RetailMart Rosalesstad Central,Rosalesstad,Missouri,West,Standard,2022-09-22,20313,Active,29212
21414,RetailMart Katherinehaven Plaza,Katherinehaven,South Carolina,North,Outlet,2021-01-12,4221,Active,44035
21415,RetailMart Alexisside Square,Alexisside,Florida,East,Outlet,2016-01-26,28566,Active,32549
21416,RetailMart Evansside Mall,Evansside,Iowa,Central,Express,2024-03-28,6118,Active,40747
21417,RetailMart Brownbury Square,Brownbury,Hawaii,West,Outlet,2023-07-07,11835,Active,34249
21418,RetailMart West Kelly Plaza,West Kelly,Florida,North,Standard,2024-04-01,814,Active,16776
21419,RetailMart Samanthaland Plaza,Samanthaland,Oklahoma,West,Standard,2022-01-11,18097,Active,42834
21420,RetailMart East David Mall,East David,Utah,Central,Standard,2020-02-20,18977,Active,34331
21421,RetailMart South Daniel Square,South Daniel,Rhode Island,Central,Outlet,2024-10-27,19852,Active,23055
21422,RetailMart Sweeneymouth Mall,Sweeneymouth,Connecticut,South,Standard,2023-07-07,13938,Active,14677
21423,RetailMart New Cameronbury Mall,New Cameronbury,Louisiana,North,Standard,2016-01-09,4583,Active,27254
21424,RetailMart New Christopher Square,New Christopher,New Jersey,Central,Flagship,2016-01-21,7358,Active,12661
21425,RetailMart Davismouth Plaza,Davismouth,Oklahoma,South,Standard,2024-09-04,24680,Active,40627
21426,RetailMart West Shelleyfort Square,West Shelleyfort,Arkansas,South,Express,2016-06-15,21472,Active,25601
21427,RetailMart Davisshire Plaza,Davisshire,New York,South,Outlet,2019-11-21,29179,Active,5164
21428,RetailMart Michaelton Central,Michaelton,Alaska,North,Outlet,2016-01-30,29159,Active,4552
21429,RetailMart East Brettton Mall,East Brettton,Vermont,South,Flagship,2021-10-22,14978,Active,42388
21430,RetailMart Kaylaland Central,Kaylaland,Oklahoma,East,Standard,2022-01-16,4396,Active,4907
21431,RetailMart Davidfort Square,Davidfort,Minnesota,East,Standard,2015-10-04,7358,Active,2288
21432,RetailMart Jamesstad Central,Jamesstad,Wyoming,Central,Outlet,2016-05-12,11153,Active,39157
21433,RetailMart East James Plaza,East James,Wisconsin,Central,Express,2016-09-06,1317,Active,14525
21434,RetailMart New Curtis Central,New Curtis,Connecticut,South,Express,2015-03-26,14631,Active,22191
21435,RetailMart Karastad Mall,Karastad,Wisconsin,Central,Standard,2020-04-18,6616,Active,13449
21436,RetailMart Toddton Mall,Toddton,Utah,Central,Express,2022-07-13,16769,Active,21122
21437,RetailMart Lindseyside Mall,Lindseyside,Alabama,West,Outlet,2021-03-25,18205,Active,11611
21438,RetailMart Jeffside Mall,Jeffside,South Dakota,Central,Flagship,2021-01-29,14775,Active,2687
21439,RetailMart Owensmouth Central,Owensmouth,Missouri,East,Flagship,2017-11-21,16948,Active,42565
21440,RetailMart New Kirkfurt Plaza,New Kirkfurt,New Hampshire,East,Flagship,2016-01-16,6007,Active,39244
21441,RetailMart North Meganview Plaza,North Meganview,New Mexico,North,Standard,2017-01-18,26003,Active,10673
21442,RetailMart Waterstown Plaza,Waterstown,Alaska,South,Outlet,2020-04-02,17365,Active,24923
21443,RetailMart Delacruzfurt Square,Delacruzfurt,North Dakota,Central,Flagship,2021-03-27,18650,Active,44731
21444,RetailMart South Michael Central,South Michael,Minnesota,North,Standard,2015-09-27,14537,Active,10084
21445,RetailMart Jessicamouth Mall,Jessicamouth,Kansas,East,Flagship,2020-01-29,4521,Active,25617
21446,RetailMart Crystalshire Plaza,Crystalshire,Kansas,Central,Express,2015-06-30,5876,Active,42564
21447,RetailMart Combsstad Mall,Combsstad,Texas,Central,Outlet,2018-03-03,26519,Active,39223
21448,RetailMart West Jeremiah Mall,West Jeremiah,Missouri,South,Outlet,2017-12-08,27561,Active,29352
21449,RetailMart Hernandezhaven Square,Hernandezhaven,Hawaii,North,Flagship,2025-06-24,21641,Active,13830
21450,RetailMart West James Central,West James,North Carolina,East,Standard,2023-02-27,19158,Active,41034
21451,RetailMart New Jesus Central,New Jesus,Maryland,East,Outlet,2024-09-28,28472,Active,33793
21452,RetailMart Gloverport Central,Gloverport,New Mexico,East,Express,2016-01-21,5229,Active,18204
21453,RetailMart New Andrew Plaza,New Andrew,Washington,East,Outlet,2025-08-20,16632,Active,22030
21454,RetailMart Douglasport Mall,Douglasport,New Hampshire,North,Flagship,2022-08-16,5371,Active,25013
21455,RetailMart Petersland Plaza,Petersland,Louisiana,South,Express,2021-11-25,14882,Closed,19139
21456,RetailMart Michaelmouth Square,Michaelmouth,Massachusetts,North,Express,2018-11-11,4848,Active,2327
21457,RetailMart Santosshire Square,Santosshire,South Carolina,East,Standard,2023-06-12,9106,Active,25270
21458,RetailMart South Stevenberg Plaza,South Stevenberg,Washington,North,Flagship,2016-11-23,26572,Active,42346
21459,RetailMart Lake Madisonport Central,Lake Madisonport,Oklahoma,South,Flagship,2026-05-03,10021,Active,11905
21460,RetailMart Paulview Central,Paulview,Tennessee,East,Standard,2021-07-20,8694,Active,40005
21461,RetailMart New Matthewstad Plaza,New Matthewstad,Hawaii,Central,Flagship,2020-10-17,5107,Active,10378
21462,RetailMart Amyberg Square,Amyberg,Nebraska,North,Flagship,2026-05-15,27747,Active,19074
21463,RetailMart Susanhaven Mall,Susanhaven,Michigan,South,Standard,2018-08-19,26982,Active,12962
21464,RetailMart Lawrenceborough Plaza,Lawrenceborough,California,South,Flagship,2023-08-25,25311,Closed,27228
21465,RetailMart Ramoshaven Central,Ramoshaven,Delaware,West,Standard,2016-06-04,13877,Active,14747
21466,RetailMart Port Jamesmouth Square,Port Jamesmouth,Missouri,East,Express,2018-03-30,10854,Active,33661
21467,RetailMart Ellenfort Plaza,Ellenfort,Delaware,East,Outlet,2015-01-20,24863,Active,36001
21468,RetailMart Frostville Square,Frostville,Alaska,East,Flagship,2022-08-20,7691,Active,6368
21469,RetailMart Nathanhaven Square,Nathanhaven,Pennsylvania,North,Standard,2015-10-15,29040,Active,3468
21470,RetailMart Port Chelsea Mall,Port Chelsea,Nebraska,North,Flagship,2022-11-12,21065,Active,11063
21471,RetailMart Port Lynn Square,Port Lynn,Oregon,West,Outlet,2026-01-19,12263,Active,16752
21472,RetailMart Justinborough Square,Justinborough,Washington,Central,Standard,2019-04-21,4878,Active,14124
21473,RetailMart Markfurt Plaza,Markfurt,Washington,East,Standard,2026-05-13,7213,Active,4206
21474,RetailMart Millerton Plaza,Millerton,Florida,North,Standard,2015-04-21,25597,Active,34254
21475,RetailMart Paulside Square,Paulside,Nebraska,North,Express,2024-12-19,8355,Active,23322
21476,RetailMart New Joseph Central,New Joseph,Massachusetts,North,Outlet,2020-10-28,23143,Active,21529
21477,RetailMart East Ianfort Central,East Ianfort,Maine,South,Outlet,2022-02-07,6800,Active,17536
21478,RetailMart East Samuel Plaza,East Samuel,South Carolina,East,Express,2017-05-16,10863,Active,12210
21479,RetailMart New Scottmouth Mall,New Scottmouth,West Virginia,West,Express,2022-12-17,24138,Active,37545
21480,RetailMart Wrightfurt Plaza,Wrightfurt,Indiana,West,Flagship,2019-08-19,27268,Active,3722
21481,RetailMart East Jessicastad Mall,East Jessicastad,Missouri,East,Express,2026-06-24,28452,Closed,9788
21482,RetailMart Frenchchester Plaza,Frenchchester,Mississippi,South,Outlet,2024-08-15,5592,Active,4220
21483,RetailMart New Robertmouth Mall,New Robertmouth,Kentucky,East,Flagship,2019-07-31,11463,Active,33687
21484,RetailMart Youngburgh Mall,Youngburgh,New Mexico,West,Flagship,2015-07-17,28526,Active,10248
21485,RetailMart Deanside Central,Deanside,Indiana,Central,Express,2015-03-27,6087,Active,9580
21486,RetailMart Yangmouth Square,Yangmouth,West Virginia,East,Express,2023-08-07,23037,Active,9831
21487,RetailMart Loganview Square,Loganview,Iowa,West,Express,2016-08-10,23833,Active,37198
21488,RetailMart New Markberg Square,New Markberg,Illinois,North,Standard,2024-03-04,9069,Active,12758
21489,RetailMart Brandonborough Central,Brandonborough,Illinois,North,Flagship,2017-09-01,13086,Active,29698
21490,RetailMart Rojasshire Square,Rojasshire,Nebraska,Central,Standard,2025-06-11,12776,Active,33273
21491,RetailMart West Brianna Mall,West Brianna,North Dakota,Central,Standard,2025-10-01,25163,Active,28048
21492,RetailMart South Jeremy Central,South Jeremy,Oklahoma,South,Flagship,2025-10-02,3368,Active,15940
21493,RetailMart Benjaminmouth Plaza,Benjaminmouth,Kentucky,East,Flagship,2020-05-21,2389,Active,31182
21494,RetailMart South Penny Central,South Penny,Georgia,East,Express,2025-04-11,15261,Active,31918
21495,RetailMart Osbornland Mall,Osbornland,Kansas,North,Standard,2026-04-06,7760,Active,31533
21496,RetailMart Debraville Central,Debraville,New Jersey,West,Flagship,2023-04-27,4553,Active,29742
21497,RetailMart Port Tammyville Square,Port Tammyville,Oregon,East,Outlet,2018-08-12,18704,Active,15852
21498,RetailMart Bernardberg Plaza,Bernardberg,Pennsylvania,North,Express,2020-03-27,6920,Active,37604
21499,RetailMart Port Melinda Square,Port Melinda,Indiana,East,Express,2020-05-24,25431,Active,23645
21500,RetailMart Lake Ryan Mall,Lake Ryan,Iowa,East,Outlet,2015-07-08,20819,Active,5264
21501,RetailMart Olsonberg Plaza,Olsonberg,Texas,East,Standard,2024-11-26,5350,Active,25324
21502,RetailMart Port Paul Plaza,Port Paul,South Carolina,East,Outlet,2018-10-13,4500,Active,6486
21503,RetailMart West Emilyhaven Square,West Emilyhaven,Wisconsin,Central,Express,2017-08-08,4877,Active,34561
21504,RetailMart South Franceshaven Mall,South Franceshaven,Mississippi,South,Standard,2018-07-16,6571,Active,17758
21505,RetailMart Blakehaven Plaza,Blakehaven,Ohio,Central,Express,2020-07-17,6180,Active,12875
21506,RetailMart Lake Christineside Mall,Lake Christineside,Virginia,East,Standard,2017-11-07,26202,Closed,38418
21507,RetailMart Duarteton Central,Duarteton,Louisiana,North,Flagship,2023-11-03,19320,Active,18135
21508,RetailMart Lake Blakefurt Square,Lake Blakefurt,Nevada,East,Outlet,2015-12-20,850,Active,10683
21509,RetailMart Brianshire Mall,Brianshire,Pennsylvania,South,Outlet,2017-04-22,12757,Active,7258
21510,RetailMart Jessicastad Mall,Jessicastad,North Dakota,West,Express,2022-10-06,21097,Active,21270
21511,RetailMart East Amyshire Plaza,East Amyshire,Rhode Island,East,Flagship,2019-10-15,7978,Closed,2370
21512,RetailMart North Rachel Central,North Rachel,Kentucky,West,Express,2017-06-06,7119,Active,44372
21513,RetailMart Davidfort Central,Davidfort,Nebraska,North,Standard,2025-09-23,6436,Active,3901
21514,RetailMart Port Shannon Central,Port Shannon,West Virginia,North,Outlet,2023-11-03,3148,Active,36057
21515,RetailMart Port Noah Plaza,Port Noah,Arizona,North,Express,2022-07-06,15709,Active,26989
21516,RetailMart West Erin Square,West Erin,Ohio,South,Outlet,2016-05-17,13417,Active,44829
21517,RetailMart Whiteberg Square,Whiteberg,Georgia,North,Flagship,2024-07-12,6443,Active,3250
21518,RetailMart Ashleyville Mall,Ashleyville,Colorado,South,Express,2019-06-27,20074,Active,4298
21519,RetailMart New Robertmouth Mall,New Robertmouth,Idaho,West,Express,2025-04-09,24632,Active,40034
21520,RetailMart East Chrischester Mall,East Chrischester,Indiana,West,Express,2017-08-06,16345,Active,22734
21521,RetailMart Saramouth Mall,Saramouth,Tennessee,South,Outlet,2022-07-16,17017,Active,39051
21522,RetailMart Blackborough Plaza,Blackborough,Washington,Central,Standard,2017-09-19,18120,Active,40024
21523,RetailMart North Elizabeth Central,North Elizabeth,Alaska,Central,Outlet,2024-08-13,482,Active,29055
21524,RetailMart Oconnorborough Plaza,Oconnorborough,Missouri,West,Flagship,2016-11-08,24898,Active,18099
21525,RetailMart Terranceberg Central,Terranceberg,California,Central,Standard,2018-04-26,24395,Active,42420
21526,RetailMart Tuckertown Central,Tuckertown,New Mexico,North,Standard,2020-06-23,8486,Active,33787
21527,RetailMart North Ashlee Square,North Ashlee,Wyoming,South,Flagship,2017-11-01,16906,Active,26647
21528,RetailMart Tapiamouth Mall,Tapiamouth,Mississippi,West,Flagship,2022-04-01,2001,Active,28219
21529,RetailMart Juliaburgh Plaza,Juliaburgh,Nevada,South,Outlet,2020-06-28,25469,Active,30893
21530,RetailMart Acostaland Plaza,Acostaland,Texas,North,Flagship,2016-06-20,2680,Active,36815
21531,RetailMart West Robertville Central,West Robertville,Massachusetts,Central,Express,2022-09-24,9134,Active,35847
21532,RetailMart New Lindseyfurt Plaza,New Lindseyfurt,South Carolina,West,Express,2018-08-20,29512,Active,14250
21533,RetailMart Lake Lauren Central,Lake Lauren,Colorado,East,Express,2022-09-16,16891,Active,18085
21534,RetailMart Lake Tom Central,Lake Tom,Connecticut,North,Express,2020-07-23,15466,Active,33447
21535,RetailMart Lake Randyberg Plaza,Lake Randyberg,Hawaii,North,Express,2021-01-19,10225,Active,11280
21536,RetailMart West Kimberlyfurt Plaza,West Kimberlyfurt,North Carolina,South,Flagship,2025-06-06,15426,Active,30102
21537,RetailMart Jennatown Central,Jennatown,Florida,West,Standard,2023-10-24,13193,Active,38628
21538,RetailMart East Cynthiaburgh Square,East Cynthiaburgh,Vermont,North,Express,2017-11-22,27080,Active,17334
21539,RetailMart Joshuaport Square,Joshuaport,Oklahoma,East,Express,2016-06-30,8085,Active,9290
21540,RetailMart Lake Brandon Central,Lake Brandon,Washington,East,Flagship,2022-10-31,23090,Active,28418
21541,RetailMart Avilaberg Square,Avilaberg,Kansas,West,Standard,2026-01-26,2488,Active,5111
21542,RetailMart West Erikchester Mall,West Erikchester,Washington,Central,Express,2017-04-27,21933,Active,17758
21543,RetailMart Walkermouth Square,Walkermouth,Alabama,North,Flagship,2019-11-23,10584,Active,9623
21544,RetailMart Kennedyfort Square,Kennedyfort,Utah,East,Standard,2024-05-23,3056,Active,21161
21545,RetailMart Reidshire Plaza,Reidshire,Maryland,North,Express,2021-01-26,8717,Active,12903
21546,RetailMart Lake Heather Square,Lake Heather,Louisiana,Central,Standard,2022-11-20,8448,Closed,10502
21547,RetailMart Rebeccabury Square,Rebeccabury,Georgia,South,Standard,2024-12-17,14789,Active,40245
21548,RetailMart Curtisberg Plaza,Curtisberg,New Hampshire,South,Express,2021-04-16,20273,Active,25760
21549,RetailMart South Stephanieburgh Mall,South Stephanieburgh,Maryland,South,Express,2017-05-06,25467,Active,30462
21550,RetailMart Port Jeremy Mall,Port Jeremy,Oklahoma,West,Standard,2024-11-20,14530,Active,9818
21551,RetailMart Jeromestad Central,Jeromestad,Kansas,West,Outlet,2016-07-20,19418,Active,21726
21552,RetailMart East Cristian Plaza,East Cristian,Arkansas,West,Standard,2024-12-27,13624,Active,21695
21553,RetailMart North Ryanview Central,North Ryanview,Pennsylvania,North,Outlet,2019-09-08,6209,Active,17713
21554,RetailMart Kimberlytown Square,Kimberlytown,South Dakota,West,Express,2022-05-31,29168,Active,44354
21555,RetailMart Lake Ryan Central,Lake Ryan,Georgia,East,Outlet,2018-11-11,1632,Active,36810
21556,RetailMart West Christopherland Mall,West Christopherland,South Dakota,South,Standard,2016-01-18,28400,Closed,23967
21557,RetailMart Trujilloburgh Mall,Trujilloburgh,Indiana,South,Standard,2017-09-11,23412,Active,14909
21558,RetailMart Klineburgh Mall,Klineburgh,Pennsylvania,Central,Express,2015-03-27,15205,Active,21428
21559,RetailMart Jacksonland Plaza,Jacksonland,Colorado,Central,Standard,2025-11-22,17439,Active,9760
21560,RetailMart Sandrafort Square,Sandrafort,Mississippi,East,Outlet,2016-07-30,18613,Active,35769
21561,RetailMart Crawfordfurt Central,Crawfordfurt,New Jersey,South,Standard,2016-09-15,18271,Active,13583
21562,RetailMart Ethanville Square,Ethanville,Tennessee,Central,Express,2016-05-23,471,Active,17682
21563,RetailMart New Kimberly Mall,New Kimberly,Missouri,West,Outlet,2015-02-13,6326,Active,41482
21564,RetailMart Alvaradomouth Mall,Alvaradomouth,Maine,Central,Flagship,2015-07-18,29236,Active,8549
21565,RetailMart Lake Adam Plaza,Lake Adam,Ohio,North,Flagship,2025-01-22,24245,Active,9171
21566,RetailMart Lake Meganview Square,Lake Meganview,Oregon,North,Outlet,2019-10-11,28532,Active,43042
21567,RetailMart Sheilaland Plaza,Sheilaland,Maryland,North,Standard,2021-06-04,15275,Active,23553
21568,RetailMart West Vanessaview Square,West Vanessaview,Arkansas,Central,Flagship,2017-04-08,23057,Active,11571
21569,RetailMart Port Natashatown Central,Port Natashatown,Montana,East,Flagship,2017-05-08,29527,Active,15266
21570,RetailMart South Carolton Central,South Carolton,Connecticut,Central,Express,2021-02-07,28979,Active,12038
21571,RetailMart Vincentland Mall,Vincentland,New York,Central,Flagship,2015-08-10,21630,Active,44016
21572,RetailMart Lake Alexis Square,Lake Alexis,North Dakota,West,Flagship,2026-02-08,21902,Active,35602
21573,RetailMart Victorborough Central,Victorborough,Illinois,East,Flagship,2015-03-29,1296,Active,43408
21574,RetailMart Middletonville Mall,Middletonville,West Virginia,South,Flagship,2016-08-28,1794,Active,5215
21575,RetailMart Janeport Central,Janeport,Michigan,West,Standard,2024-04-02,1766,Active,14721
21576,RetailMart South Melinda Central,South Melinda,Missouri,Central,Express,2017-10-08,29144,Active,7966
21577,RetailMart Lake Kimberly Plaza,Lake Kimberly,Mississippi,East,Outlet,2024-01-30,14000,Active,30637
21578,RetailMart Oconnellshire Central,Oconnellshire,Pennsylvania,Central,Flagship,2026-04-12,25155,Active,29638
21579,RetailMart Davidchester Square,Davidchester,New Mexico,Central,Standard,2020-08-16,7163,Active,17425
21580,RetailMart South Pedroberg Square,South Pedroberg,Delaware,North,Express,2016-12-19,9877,Active,7515
21581,RetailMart Stanleyside Mall,Stanleyside,South Carolina,North,Standard,2019-07-10,12469,Active,8398
21582,RetailMart East Josephshire Square,East Josephshire,New York,Central,Outlet,2019-03-24,5663,Active,12256
21583,RetailMart West Alexandraview Mall,West Alexandraview,Delaware,South,Standard,2025-08-10,13202,Active,40396
21584,RetailMart Freemanbury Square,Freemanbury,Nebraska,North,Outlet,2016-01-30,2964,Active,18571
21585,RetailMart North Paul Square,North Paul,Indiana,Central,Flagship,2019-08-31,3801,Active,19437
21586,RetailMart Courtneyside Mall,Courtneyside,Texas,West,Flagship,2026-06-19,11181,Active,43884
21587,RetailMart New Shirleyfort Mall,New Shirleyfort,Nevada,Central,Flagship,2015-08-16,14803,Active,24334
21588,RetailMart Ballside Square,Ballside,Vermont,East,Outlet,2020-04-08,22219,Active,2715
21589,RetailMart Jamesside Central,Jamesside,Nevada,South,Flagship,2021-12-12,8182,Active,2690
21590,RetailMart Andersonland Mall,Andersonland,Florida,East,Flagship,2024-12-14,9687,Active,33812
21591,RetailMart Cassandratown Plaza,Cassandratown,Wyoming,South,Outlet,2025-12-26,20873,Active,13712
21592,RetailMart East Kaitlin Mall,East Kaitlin,Colorado,North,Outlet,2018-09-05,12958,Active,38186
21593,RetailMart Susanfort Square,Susanfort,Wisconsin,East,Standard,2017-02-24,21036,Active,37952
21594,RetailMart Port Justinport Mall,Port Justinport,Louisiana,West,Outlet,2024-01-26,17845,Active,7701
21595,RetailMart Shaneville Square,Shaneville,Massachusetts,West,Outlet,2021-09-29,5200,Active,41105
21596,RetailMart Braunville Mall,Braunville,Kentucky,East,Express,2021-02-26,27063,Active,8343
21597,RetailMart North Robertburgh Plaza,North Robertburgh,Arkansas,Central,Express,2019-01-29,17822,Active,44859
21598,RetailMart Larryberg Central,Larryberg,Kentucky,East,Flagship,2025-09-06,22929,Active,14334
21599,RetailMart Port Jefferyberg Plaza,Port Jefferyberg,Arizona,South,Outlet,2020-09-15,15037,Active,42216
21600,RetailMart New Briana Mall,New Briana,Florida,Central,Flagship,2024-07-28,13587,Active,23608
21601,RetailMart Bradleyberg Mall,Bradleyberg,Delaware,Central,Standard,2016-12-26,25387,Active,32290
21602,RetailMart West Andrewfurt Plaza,West Andrewfurt,Colorado,Central,Flagship,2024-04-11,8426,Active,22715
21603,RetailMart Combsmouth Plaza,Combsmouth,Florida,South,Express,2022-01-18,6016,Active,19163
21604,RetailMart Sarahfurt Square,Sarahfurt,New Hampshire,South,Flagship,2017-04-19,28197,Active,6914
21605,RetailMart North Dorothy Mall,North Dorothy,Arkansas,South,Outlet,2019-01-31,3443,Active,6749
21606,RetailMart Lake Joseborough Mall,Lake Joseborough,Nevada,East,Flagship,2021-06-28,2455,Active,10223
21607,RetailMart Michaelville Mall,Michaelville,Wyoming,East,Express,2016-02-23,15822,Active,12213
21608,RetailMart East Samanthabury Central,East Samanthabury,Connecticut,Central,Outlet,2026-06-06,238,Active,27449
21609,RetailMart Lake Sherry Central,Lake Sherry,Pennsylvania,South,Flagship,2025-10-27,16034,Active,15680
21610,RetailMart West Jack Mall,West Jack,North Carolina,East,Express,2022-09-15,22979,Active,43914
21611,RetailMart Amyside Square,Amyside,New York,Central,Express,2020-10-14,19135,Active,32466
21612,RetailMart South Gabriella Mall,South Gabriella,Michigan,Central,Flagship,2024-08-13,24614,Active,9847
21613,RetailMart West Johnhaven Mall,West Johnhaven,Nebraska,East,Standard,2016-09-20,28464,Active,12671
21614,RetailMart New Shannon Plaza,New Shannon,Arkansas,East,Express,2022-04-26,15945,Closed,24650
21615,RetailMart North Latoyamouth Square,North Latoyamouth,Kentucky,South,Standard,2019-04-22,15763,Active,3732
21616,RetailMart North Shannonview Central,North Shannonview,Hawaii,South,Standard,2022-01-30,6545,Active,44248
21617,RetailMart Brownville Plaza,Brownville,Wisconsin,West,Standard,2015-11-13,2716,Active,35139
21618,RetailMart South Sophia Square,South Sophia,Maryland,West,Outlet,2022-11-22,5131,Active,14960
21619,RetailMart Chadmouth Plaza,Chadmouth,Maryland,Central,Flagship,2024-11-20,16416,Active,31162
21620,RetailMart New Wendy Square,New Wendy,South Carolina,East,Flagship,2018-11-26,11848,Active,23637
21621,RetailMart North Darrell Plaza,North Darrell,Tennessee,South,Express,2015-08-13,28596,Active,36774
21622,RetailMart Matthewborough Central,Matthewborough,South Carolina,South,Flagship,2021-02-19,5588,Active,22942
21623,RetailMart Sanderschester Square,Sanderschester,West Virginia,South,Standard,2023-10-10,9242,Active,28059
21624,RetailMart Flynnberg Mall,Flynnberg,Wisconsin,West,Express,2023-12-27,9789,Active,7729
21625,RetailMart Dayborough Central,Dayborough,Delaware,Central,Flagship,2022-12-20,18412,Active,24918
