order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
13522,8462,8478,22990,14594.0,2023-04-14,4,457.26,365.81,1463.23,1220.56,242.67
20923,6582,28429,2510,22700.0,2024-04-22,3,359.67,107.9,971.11,655.71,315.4
36352,7655,12638,13226,24429.0,2023-12-01,3,27.44,8.23,74.09,62.52,11.57
14479,4385,15763,6915,25090.0,2024-11-06,1,577.05,0.0,577.05,387.3,189.75
15661,23649,17107,9988,26561.0,2026-01-26,6,87.79,0.0,526.74,306.18,220.56
19789,22173,22246,25626,27779.0,2024-02-28,6,233.31,0.0,1399.86,911.94,487.92
10068,18201,14792,22923,11965.0,2025-11-05,4,624.28,0.0,2497.12,1505.48,991.64
20777,13991,25384,1102,17314.0,2026-02-16,1,26.73,0.0,26.73,16.15,10.58
31189,3631,24576,29747,20926.0,2025-12-04,3,162.19,48.66,437.91,294.45,143.46
23520,17527,9513,26625,7751.0,2023-05-12,2,297.23,0.0,594.46,467.46,127.0
34762,4945,2935,12471,20645.0,2025-09-13,6,442.02,0.0,2652.12,1456.02,1196.1
33994,7159,17451,5307,11737.0,2024-05-10,1,70.12,0.0,70.12,56.75,13.37
27643,18467,2938,18883,29813.0,2024-12-21,1,81.88,0.0,81.88,65.37,16.51
13840,13745,19088,5283,9205.0,2025-11-06,6,211.99,127.19,1144.75,839.7,305.05
38046,23513,18301,10213,,2024-03-25,6,653.3,0.0,3919.8,2390.52,1529.28
25716,24628,16602,866,,2025-08-22,3,636.18,381.71,1526.83,1027.47,499.36
27376,1773,22448,4462,5130.0,2024-03-15,1,303.25,30.33,272.92,188.82,84.1
29889,23481,10482,899,15548.0,2026-04-16,1,506.34,0.0,506.34,290.99,215.35
18306,1559,10097,10228,15942.0,2023-02-28,3,407.05,183.17,1037.98,782.07,255.91
10920,19669,5031,20895,19133.0,2023-05-02,3,439.18,197.63,1119.91,872.28,247.63
20702,1302,15225,6124,9149.0,11-05-2024,5,223.31,0.0,1116.55,622.25,494.3
10166,16750,2863,20833,6833.0,2024-09-16,2,286.61,114.64,458.58,422.0,36.58
38992,25067,26162,327,13424.0,2023-09-04,3,550.59,247.77,1404.0,1112.94,291.06
34635,22282,6283,15253,27329.0,2023-03-27,5,496.4,0.0,2482.0,1463.2,1018.8
16645,8224,21420,22209,21193.0,2025-06-05,3,688.81,0.0,2066.43,1139.52,926.91
24335,15778,12583,25751,29770.0,2023-10-26,3,630.53,94.58,1797.01,1009.86,787.15
26286,13049,20038,26049,3649.0,2024-10-07,1,212.42,0.0,212.42,172.75,39.67
24283,8027,9193,28878,7402.0,2024-06-22,1,327.09,65.42,261.67,228.56,33.11
14595,22879,5986,6828,6189.0,2023-05-01,3,453.18,67.98,1291.56,755.94,535.62
29349,5983,21697,10793,243.0,2025-07-23,4,535.66,214.26,1928.38,1209.32,719.06
20699,18462,3073,7690,14506.0,2025-05-12,6,148.05,0.0,888.3,665.28,223.02
23300,23065,21637,17733,6363.0,2025-04-25,3,317.88,0.0,953.64,625.56,328.08
12851,27709,28958,11421,10473.0,2023-02-12,6,573.8,688.56,2754.24,2012.76,741.48
29213,1766,28850,14854,27219.0,2024-01-21,3,363.88,109.16,982.48,752.55,229.93
32781,20101,26540,2440,4250.0,01-11-2024,2,464.57,139.37,789.77,558.72,231.05
22639,29120,8392,15192,16943.0,2026-05-30,4,476.58,0.0,1906.32,1394.12,512.2
21519,25025,19046,6822,26463.0,2025-10-03,4,9.56,0.0,38.24,20.6,17.64
37383,6379,17416,6388,9439.0,2023-05-27,4,54.85,10.97,208.43,140.76,67.67
14461,8446,8120,14513,12798.0,2024-03-22,6,105.3,0.0,631.8,535.56,96.24
36252,26447,7544,8953,20291.0,2025-12-26,3,494.91,0.0,1484.73,854.46,630.27
24909,18461,17802,9191,10840.0,2023-09-08,6,293.74,0.0,1762.44,1128.66,633.78
16624,2259,18466,29509,15619.0,29-05-2023,1,74.04,0.0,74.04,57.38,16.66
19307,4629,21208,17295,3518.0,2023-05-01,4,224.3,44.86,852.34,522.88,329.46
37939,25554,6044,15643,6165.0,2025-08-01,6,56.29,0.0,337.74,193.98,143.76
18491,5896,26694,17738,26056.0,2023-09-03,4,181.03,36.21,687.91,581.4,106.51
19868,15020,9697,8502,18913.0,02-05-2024,1,79.79,0.0,79.79,55.41,24.38
12736,9097,3810,15934,1037.0,2023-01-16,5,444.44,111.11,2111.09,1887.1,223.99
15670,10917,1346,7750,30079.0,2023-09-06,3,647.7,0.0,1943.1,1037.82,905.28
22032,1242,588,8198,9445.0,2023-04-27,1,289.94,0.0,289.94,199.74,90.2
31373,4354,3130,14597,5466.0,2023-09-23,2,186.25,0.0,372.5,222.42,150.08
38822,2812,22092,334,11800.0,2023-01-28,4,364.04,0.0,1456.16,1220.12,236.04
12379,21683,20044,29529,3403.0,2024-09-12,2,182.83,18.28,347.38,201.88,145.5
25624,2661,8261,8363,22572.0,2025-02-07,3,285.79,42.87,814.5,466.08,348.42
32418,8947,8434,13405,11880.0,2023-06-16,2,454.41,136.32,772.5,769.9,2.6
14173,26676,14376,16501,15880.0,2025-02-18,6,651.27,0.0,3907.62,2251.02,1656.6
22392,4652,9686,22501,4934.0,2026-07-20,5,121.39,0.0,606.95,497.2,109.75
22743,12583,25919,23898,25630.0,2024-08-25,1,366.91,0.0,366.91,217.74,149.17
34477,10748,18287,13534,,17-10-2024,3,21.99,13.19,52.78,42.0,10.78
26104,13721,13839,16457,23717.0,2024-06-17,2,43.61,4.36,82.86,68.54,14.32
34775,27394,20424,5440,2251.0,2026-03-25,4,471.9,94.38,1793.22,1483.04,310.18
24011,4436,11909,23962,18062.0,2023-04-08,1,543.05,27.15,515.9,380.37,135.53
10366,11790,13567,6757,8508.0,2026-02-01,6,378.8,340.92,1931.88,1598.52,333.36
12104,29153,16297,11596,653.0,2025-11-12,6,,665.08,2660.3,2175.96,484.34
30144,29085,20201,6548,14737.0,2025-12-29,4,318.2,190.92,1081.88,687.76,394.12
10690,24567,4884,10695,6717.0,2024-05-11,1,95.54,14.33,81.21,60.51,20.7
28222,5334,17926,11784,18114.0,2025-06-01,4,475.33,380.26,1521.06,1063.44,457.62
37230,19466,27588,27159,10600.0,2024-09-14,5,562.15,0.0,2810.75,1505.8,1304.95
29260,22261,21286,22370,7954.0,13-04-2025,2,197.21,59.16,335.26,321.84,13.42
19733,4781,17126,11367,29964.0,2024-09-17,5,464.28,232.14,2089.26,1715.05,374.21
15711,27982,4797,29251,,2023-10-01,1,92.94,0.0,92.94,67.58,25.36
26035,1842,14281,27392,27106.0,2025-01-29,4,345.33,0.0,1381.32,1123.8,257.52
30885,5220,14215,6171,9818.0,2026-05-25,6,187.69,0.0,1126.14,674.34,451.8
25229,28894,27620,9400,7234.0,2024-01-18,6,123.79,37.14,705.6,532.32,173.28
11094,20038,3528,24586,11080.0,2024-05-25,3,15.41,0.0,46.23,26.76,19.47
28966,1131,8116,26893,13894.0,2025-07-28,6,197.23,0.0,1183.38,732.72,450.66
16719,5911,17243,18670,15126.0,2027-02-10,2,296.88,0.0,593.76,328.06,265.7
34570,997,7592,7313,20035.0,2023-09-05,1,341.67,34.17,307.5,216.28,91.22
25900,19238,8235,16667,29611.0,2024-07-15,4,350.35,70.07,1331.33,929.72,401.61
26545,7859,10637,9316,10308.0,22-06-2023,4,382.18,305.74,1222.98,804.92,418.06
10204,2762,10704,10593,592.0,23-12-2023,4,565.91,226.36,2037.28,1393.0,644.28
32868,13764,10666,4059,8617.0,06-07-2025,2,635.45,127.09,1143.81,706.8,437.01
30325,16770,17995,26323,7047.0,2025-08-04,3,645.77,193.73,1743.58,1066.8,676.78
37121,5086,3711,15956,14925.0,2025-09-19,3,182.69,54.81,493.26,361.41,131.85
38736,22001,26508,24131,28200.0,2023-06-02,6,385.82,2010.7980959078138,1967.68,1288.62,679.06
14934,27742,2490,13319,6999.0,2023-11-25,2,260.1,0.0,520.2,299.88,220.32
20007,9706,3686,9627,5916.0,01-02-2026,3,127.01,19.05,361.98,305.52,56.46
34032,29934,4981,13788,28258.0,2025-05-18,6,171.67,154.5,875.52,658.14,217.38
11279,8782,5646,27547,16736.0,2024-06-05,2,297.03,0.0,594.06,417.64,176.42
11231,29363,2629,24610,13286.0,2025-08-01,2,618.42,0.0,1236.84,770.96,465.88
25797,29503,5756,9136,1885.0,2024-07-04,6,516.49,154.95,2943.99,1859.4,1084.59
29431,5777,26306,26051,3714.0,2024-09-18,5,197.76,148.32,840.48,591.9,248.58
17958,18641,16007,12687,1113.0,2026-01-24,1,152.0,22.8,129.2,108.64,20.56
29300,15132,26730,25340,19175.0,2026-06-25,1,132.96,0.0,132.96,89.56,43.4
38952,22451,21525,7592,27627.0,2023-06-05,2,212.82,0.0,425.64,293.88,131.76
38182,19439,9776,16080,10300.0,2023-02-20,1,65.59,0.0,65.59,52.02,13.57
35828,13998,14420,1854,10036.0,2024-08-10,3,228.73,0.0,686.19,450.57,235.62
14252,29341,855,10825,17440.0,2024-07-23,5,481.83,0.0,2409.15,1663.2,745.95
32496,22082,22123,25766,,2024-06-27,5,220.03,165.02,935.13,744.9,190.23
25021,15063,18563,25146,8217.0,18-07-2026,2,35.18,0.0,70.36,57.82,12.54
23441,21559,16062,18726,7007.0,2026-01-05,3,460.27,207.12,1173.69,1147.5,26.19
32589,6768,23178,999999,11065.0,05-06-2024,4,397.9,0.0,1591.6,1049.48,542.12
22227,16954,15605,999999,19044.0,2024-03-26,2,166.84,0.0,333.68,197.4,136.28
29110,17217,999999,13326,23595.0,2025-12-21,4,483.14,0.0,1932.56,1063.28,869.28
30675,22807,2546,757,,2024-08-16,2,424.67,0.0,849.34,705.62,143.72
14335,18394,3074,19777,2211.0,14-12-2024,1,340.45,34.05,306.4,258.83,47.57
20745,29811,17255,4570,5725.0,2023-03-20,6,377.0,113.1,2148.9,1403.4,745.5
39610,8534,20370,14824,16981.0,2024-04-08,4,37.96,22.78,129.06,86.88,42.18
26768,25598,16673,323,18973.0,2024-08-30,1,110.9,0.0,110.9,68.98,41.92
23681,9858,29281,7083,11895.0,2023-06-15,2,97.1,38.84,155.36,159.28,-3.92
17486,20536,808,5653,23746.0,04-02-2024,6,200.27,0.0,1201.62,727.68,473.94
22946,7784,6936,28915,16720.0,2023-01-02,4,22.28,0.0,89.12,72.36,16.76
14887,24145,24679,20402,7015.0,2024-12-27,4,374.46,0.0,1497.84,1205.92,291.92
10858,15969,4594,22938,13518.0,2026-03-07,2,89.97,26.99,152.95,97.82,55.13
26755,25979,14220,18069,12440.0,2025-08-16,5,489.39,244.69,2202.26,1749.3,452.96
16540,22457,21311,22169,,2025-04-11,2,312.19,0.0,624.38,488.1,136.28
28946,13548,20567,9370,21537.0,2026-08-16,5,304.05,0.0,1520.25,1144.25,376.0
30186,20438,13179,11992,20889.0,29-12-2024,2,384.21,115.26,653.16,556.64,96.52
31840,17332,23893,1211,24551.0,2023-04-10,5,564.94,0.0,2824.7,1676.0,1148.7
35005,3646,23832,8489,9858.0,2025-11-20,4,32.96,6.59,125.25,91.96,33.29
22683,789,4943,21760,23790.0,08-03-2026,2,72.72,7.27,138.17,88.2,49.97
20540,13161,20888,26245,18299.0,2025-08-06,4,530.37,0.0,2121.48,1179.28,942.2
18842,4632,27216,18822,25781.0,2025-12-03,6,,0.0,1554.42,891.84,662.58
16860,4504,28248,16505,,16-01-2024,3,67.6,20.28,182.52,133.05,49.47
20974,26508,23400,29872,,2025-11-07,3,622.29,0.0,1866.87,1038.48,828.39
35063,24773,1215,23771,4840.0,2024-02-28,1,614.34,61.43,552.91,369.48,183.43
20626,13717,14736,17774,9527.0,2025-05-22,6,528.73,0.0,3172.38,1902.54,1269.84
10955,22048,9780,25910,9184.0,2026-06-18,3,12.84,5.78,32.74,25.47,7.27
17405,668,5648,6575,21052.0,2023-11-25,3,97.41,29.22,263.01,188.43,74.58
15945,999999,18776,14445,3989.0,2025-05-09,4,396.32,0.0,1585.28,989.28,596.0
27000,12416,13119,27005,26175.0,2023-11-25,4,64.65,0.0,258.6,162.96,95.64
28960,27672,8866,881,513.0,11-08-2026,4,378.83,0.0,1515.32,1062.84,452.48
10054,1113,29573,25130,18320.0,2025-01-10,5,115.51,0.0,577.55,304.5,273.05
16411,18238,21186,20136,2152.0,2024-05-18,6,277.27,83.18,1580.44,1343.7,236.74
29725,30469,4722,16523,7124.0,2024-06-25,2,695.56,69.56,1321.56,797.94,523.62
13517,895,12755,15656,24911.0,2026-08-04,1,266.95,26.7,240.25,142.7,97.55
29276,504,29547,20928,17434.0,2026-05-26,5,514.79,0.0,2573.95,1580.05,993.9
33466,8566,11654,195,16868.0,2026-03-04,2,455.01,45.5,864.52,528.02,336.5
30030,2129,18039,24801,21901.0,2025-01-29,6,348.83,104.65,1988.33,1565.1,423.23
32261,25446,24941,5612,24717.0,2023-02-18,5,83.15,41.58,374.17,340.5,33.67
21749,25065,13554,3958,21139.0,2024-06-15,5,232.45,116.23,1046.02,687.1,358.92
10490,26276,9937,6396,12842.0,2024-04-16,2,543.77,108.75,978.79,639.04,339.75
23146,18701,2124,8077,7337.0,2024-08-09,3,438.34,0.0,1315.02,996.6,318.42
25936,28647,22842,5360,21509.0,2024-07-22,6,210.51,0.0,2526.12,871.38,391.68
28197,2889,8635,19880,23500.0,09-06-2025,1,80.02,0.0,80.02,57.06,22.96
37365,6026,7526,18722,24921.0,2025-10-22,1,33.16,4.97,28.19,20.65,7.54
27375,11959,2011,19690,24745.0,2024-12-05,3,415.03,0.0,1245.09,977.34,267.75
39830,8072,18257,19874,,2026-04-11,6,85.19,0.0,511.14,397.14,114.0
35837,30250,23324,16127,27381.0,2023-09-25,2,23.77,2.38,45.16,30.82,14.34
21706,1115,13378,20588,26010.0,2026-02-14,6,37.5,22.5,202.5,156.54,45.96
12973,4833,29416,4528,28349.0,2024-05-13,4,407.21,0.0,1628.84,1035.72,593.12
22365,27164,4019,23767,9149.0,04-02-2023,6,399.48,0.0,2396.88,1623.54,773.34
12943,26758,9252,11411,24041.0,2026-04-10,1,359.73,0.0,359.73,208.92,150.81
13164,16020,21930,9465,26375.0,31-03-2024,4,84.59,0.0,338.36,281.92,56.44
31063,11750,6496,20319,20769.0,2024-11-24,6,292.42,0.0,1754.52,1069.26,685.26
12619,11813,14232,24764,25835.0,14-08-2026,4,129.66,0.0,518.64,414.92,103.72
29997,18207,3048,2956,18222.0,19-06-2025,5,200.62,100.31,902.79,562.0,340.79
18236,23109,3178,10324,21260.0,2024-12-06,6,213.29,0.0,1279.74,753.18,526.56
34256,25733,10083,11871,24952.0,2024-09-12,2,105.25,0.0,210.5,159.24,51.26
31715,8664,20998,13346,8421.0,2026-02-21,-2,350.07,140.03,1260.25,755.92,504.33
21619,9775,23978,12674,11636.0,2025-01-30,6,408.85,367.97,2085.13,1749.06,336.07
30177,29327,21520,26586,22366.0,2025-12-14,4,620.99,0.0,2483.96,1411.36,1072.6
21764,13718,9794,15013,5552.0,2023-10-05,1,474.71,0.0,474.71,366.43,108.28
21578,4028,16229,2207,25035.0,2025-02-25,5,129.0,0.0,645.0,547.7,97.3
12855,29329,11307,23824,24486.0,2024-07-29,3,555.63,83.34,1583.55,1117.8,465.75
13440,11533,14668,23667,18824.0,26-08-2025,1,280.31,28.03,252.28,231.77,20.51
11893,19993,3716,29891,,2026-02-15,4,146.68,117.34,469.38,423.52,45.86
39820,6444,9697,15238,27151.0,30-03-2025,6,79.79,71.81,406.93,332.46,74.47
39341,16522,23621,25837,848.0,2023-04-25,4,,66.5,1263.54,799.24,464.3
31640,24267,20087,23455,5920.0,2023-01-05,3,131.63,0.0,394.89,299.61,95.28
25769,22437,19368,6441,1890.0,2024-06-25,2,648.68,0.0,1297.36,717.66,579.7
31552,2313,9208,23769,20356.0,2025-05-02,4,467.14,0.0,1868.56,1531.56,337.0
23007,9548,13158,5354,9204.0,03-06-2026,5,83.79,0.0,418.95,347.3,71.65
21768,25444,3318,18234,7741.0,01-04-2024,1,231.75,0.0,231.75,126.71,105.04
32845,25162,18060,23978,28067.0,2026-05-09,3,440.32,132.1,1188.86,789.15,399.71
27890,4131,23235,14362,14367.0,2024-03-12,5,61.61,15.4,292.65,228.9,63.75
33676,10124,15536,9531,4459.0,17-05-2023,2,510.84,0.0,1021.68,591.24,430.44
10671,17947,1371,13862,21383.0,2025-03-17,1,174.86,8.74,166.12,151.82,14.3
39493,20793,23059,11535,28322.0,2024-05-25,3,514.7,0.0,1544.1,860.76,683.34
25241,15270,5779,5137,22094.0,2023-10-25,3,297.51,0.0,892.53,549.6,342.93
24897,18228,5471,22582,15297.0,2025-05-20,5,218.93,164.2,930.45,740.55,189.9
19472,11515,12157,24560,24333.0,2023-06-14,3,38.39,11.52,103.65,80.01,23.64
36473,10268,24140,14733,14584.0,2025-02-09,5,454.0,454.0,1816.0,1942.8,-126.8
10898,20883,583,26280,14613.0,2024-05-09,5,249.44,187.08,1060.12,748.1,312.02
13307,26300,5325,29718,8183.0,19-04-2025,6,406.42,121.93,2316.59,1773.66,542.93
18027,7539,12710,29364,21106.0,2026-04-16,5,154.34,115.75,655.95,639.95,16.0
32624,11485,6295,14795,10259.0,2025-10-13,6,170.21,0.0,1021.26,581.64,439.62
20859,17031,23876,6376,12934.0,2024-06-09,5,272.89,0.0,1364.45,1031.3,333.15
12891,24544,6617,17676,15418.0,2024-11-12,1,97.54,0.0,97.54,66.03,31.51
32388,5775,25771,24465,2281.0,2024-02-05,3,188.54,56.56,509.06,426.72,82.34
34124,29110,19474,26413,13134.0,2023-09-29,2,453.16,0.0,906.32,659.8,246.52
36533,21762,17339,26614,17226.0,2026-06-10,4,331.07,0.0,1324.28,1083.44,240.84
24395,4983,20245,19052,20925.0,2026-07-16,4,342.63,68.53,1301.99,851.68,450.31
35435,27592,28972,9670,15560.0,2025-01-03,1,385.34,57.8,327.54,245.54,82.0
35858,10835,4975,6735,22585.0,2025-10-06,4,281.64,0.0,1126.56,677.24,449.32
18398,15984,19654,6017,21897.0,06-01-2023,1,89.91,8.99,80.92,72.84,8.08
24006,25769,29065,15408,13120.0,2023-06-21,1,405.17,0.0,405.17,216.66,188.51
26387,4618,13733,19936,21456.0,2025-12-26,2,61.17,0.0,122.34,64.76,57.58
24163,1893,29133,11317,17713.0,2024-02-03,4,610.81,122.16,2321.08,1362.2,958.88
21997,29840,23540,14972,8462.0,2026-03-15,1,289.86,28.99,260.87,244.43,16.44
10635,22854,24797,12369,2371.0,2023-12-11,6,352.63,0.0,2115.78,1347.42,768.36
22509,1881,11024,10293,10464.0,2026-04-22,6,492.67,295.6,2660.42,2203.86,456.56
32464,4569,10847,18165,16373.0,2025-09-24,4,350.56,0.0,1402.24,1177.28,224.96
26916,12894,24067,13457,20604.0,05-05-2025,4,197.21,0.0,788.84,619.12,169.72
38216,7451,11052,11068,26163.0,24-04-2025,4,306.28,61.26,1163.86,833.12,330.74
34566,26404,9119,11649,19998.0,2024-01-16,6,667.4,600.66,3403.74,2237.34,1166.4
38266,29786,25360,29342,1973.0,2026-03-31,2,486.67,48.67,924.67,521.34,403.33
16477,22876,4917,14791,22435.0,2024-12-13,6,405.72,0.0,2434.32,1636.02,798.3
25170,4233,2593,2673,17909.0,15-01-2024,2,318.07,0.0,636.14,409.64,226.5
14178,999999,22745,23940,16590.0,2023-06-16,6,665.77,399.46,3595.16,2214.54,1380.62
37972,16389,14504,740,,2025-08-23,6,19.84,0.0,119.04,64.86,54.18
39916,13242,4697,9732,25629.0,2024-06-29,5,535.97,0.0,2679.85,1698.65,981.2
21065,14914,28122,1121,21000.0,2026-07-13,1,290.13,58.03,232.1,177.43,54.67
29791,13523,16762,16116,21886.0,2025-10-15,1,224.16,0.0,224.16,179.79,44.37
20532,7677,19858,25460,26534.0,2024-04-27,6,57.45,51.71,292.99,220.08,72.91
15992,19805,21483,13307,5827.0,2023-07-18,2,363.31,0.0,726.62,463.48,263.14
32713,12319,894,8096,28324.0,2024-02-15,4,438.05,175.22,1576.98,1379.88,197.1
35267,1894,18349,2320,24623.0,2024-08-25,2,108.82,0.0,217.64,123.68,93.96
28950,18518,25497,23726,5423.0,2026-01-16,2,102.44,0.0,204.88,115.38,89.5
12582,19722,28327,21248,7485.0,2026-07-01,1,150.08,0.0,150.08,125.44,24.64
37748,9005,23806,6482,11885.0,2025-06-02,1,91.13,0.0,91.13,50.25,40.88
22000,19212,5284,3944,2998.0,01-08-2025,2,425.75,0.0,851.5,505.38,346.12
18386,24267,2417,12992,22803.0,2024-10-31,6,230.19,207.17,1173.97,737.1,436.87
28992,16500,7049,17518,3857.0,2025-01-25,6,118.98,0.0,713.88,381.9,331.98
20675,6571,22345,23190,6824.0,2024-09-17,6,379.14,341.23,1933.61,1436.82,496.79
33186,11355,22053,2208,1738.0,2023-10-27,4,353.21,0.0,1412.84,844.48,568.36
19448,10775,13032,21488,7356.0,2023-04-12,1,375.97,0.0,375.97,225.8,150.17
12105,16393,21985,6468,24773.0,2023-06-07,6,26.88,8.06,153.22,139.38,13.84
39294,4837,11559,22725,12743.0,2026-05-26,3,594.01,356.41,1425.62,956.28,469.34
36136,15023,21918,28873,11881.0,2023-05-16,4,20.96,0.0,83.84,50.32,33.52
13765,16218,8291,19925,8207.0,2026-06-13,4,249.57,99.83,898.45,638.92,259.53
14235,1900,25441,26496,7912.0,2025-05-30,4,590.9,0.0,2363.6,1317.64,1045.96
14995,19259,19695,7831,,2025-09-08,3,529.21,0.0,1587.63,1001.7,585.93
36284,21553,17664,17301,17665.0,2025-12-22,2,504.98,0.0,1009.96,586.7,423.26
15058,8670,14117,19599,8864.0,2023-01-04,4,39.33,0.0,157.32,97.6,59.72
27043,11798,9303,14602,29391.0,2025-05-13,6,414.92,0.0,2489.52,1789.32,700.2
14435,8542,4485,14903,15851.0,13-08-2026,2,73.33,14.67,131.99,106.5,25.49
21677,20222,4826,28630,28255.0,2024-09-28,2,500.11,200.04,800.18,689.8,110.38
10718,17521,23294,10137,13724.0,18-08-2024,3,311.56,93.47,841.21,526.41,314.8
13817,28249,24674,9888,15173.0,2025-12-25,1,280.67,0.0,280.67,160.02,120.65
16774,13424,24378,116,26567.0,26-05-2025,5,626.05,0.0,3130.25,1997.0,1133.25
21187,16451,8425,19176,1166.0,2024-10-01,2,95.69,0.0,191.38,108.86,82.52
20739,7164,23600,9577,8553.0,2024-01-07,6,261.91,0.0,1571.46,1130.4,441.06
24672,25737,28682,13925,1604.0,2024-12-20,4,622.84,498.27,1993.09,1472.24,520.85
19814,29989,15060,5506,17114.0,2026-08-16,6,331.56,0.0,1989.36,1294.98,694.38
39491,19257,15835,8362,23829.0,2024-03-19,2,46.71,0.0,93.42,52.1,41.32
33645,13684,17214,4694,,2023-01-23,4,424.68,0.0,1698.72,1072.4,626.32
30289,28451,14843,14133,22488.0,2024-02-06,6,40.17,0.0,241.02,189.06,51.96
17408,7306,27244,22953,28773.0,2023-02-20,1,193.28,0.0,193.28,153.49,39.79
19289,25775,5245,17932,19455.0,2024-03-27,3,223.9,0.0,671.7,573.51,98.19
16812,19933,10323,2410,8484.0,2024-12-13,5,179.58,0.0,897.9,631.65,266.25
13894,5093,12100,6071,7838.0,2024-01-29,5,339.16,0.0,1695.8,965.1,730.7
19360,15590,7428,24391,6431.0,2025-01-19,1,359.34,0.0,359.34,217.76,141.58
25130,12564,5846,11739,9540.0,2023-04-26,3,199.8,0.0,599.4,392.34,207.06
20656,17204,22321,27758,17224.0,2023-05-05,6,364.79,328.31,1860.43,1429.8,430.63
13701,7485,1287,2367,23497.0,2023-02-22,2,577.73,115.55,1039.91,642.58,397.33
17375,10283,14551,20443,23784.0,29-06-2026,4,8.94,1.79,33.97,27.92,6.05
28173,17353,10942,23707,21052.0,09-12-2024,3,54.71,32.83,131.3,87.18,44.12
38003,20421,24464,21309,9735.0,09-11-2024,5,137.88,68.94,620.46,385.45,235.01
16315,24862,9442,5303,672.0,11-08-2023,6,419.19,251.51,2263.63,1742.22,521.41
22817,4564,12817,22697,8259.0,2025-11-29,3,284.76,42.71,811.57,698.97,112.6
13646,21725,29781,7729,3351.0,2023-11-05,2,264.27,0.0,528.54,350.0,178.54
28161,14301,8277,17399,9680.0,2026-03-17,3,,0.0,531.03,384.63,146.4
10193,14942,27899,11319,11358.0,2025-04-15,6,382.81,0.0,2296.86,1275.96,1020.9
23415,2086,1956,26650,1541.0,2026-02-09,5,206.96,0.0,1552.1999999999998,672.5,362.3
10817,8201,27455,11698,20574.0,2025-02-01,3,521.0,0.0,1563.0,998.67,564.33
39187,27528,5263,19659,16063.0,2023-01-23,1,184.49,0.0,184.49,127.43,57.06
25811,23995,18299,506,6619.0,2023-04-11,2,590.65,0.0,1181.3,633.44,547.86
31773,9919,14764,19331,14352.0,2026-02-08,6,79.83,71.85,407.13,261.84,145.29
16161,15488,13759,11623,,2024-11-08,3,282.15,84.64,761.81,473.7,288.11
25642,547,18723,10960,15092.0,2025-08-27,4,343.55,0.0,1374.2,947.88,426.32
31336,17069,22485,19386,6277.0,2025-06-13,3,377.68,0.0,1133.04,617.64,515.4
29072,24580,3637,12092,6644.0,2024-04-01,4,193.72,77.49,697.39,638.0,59.39
14391,18909,8486,3257,3533.0,2023-09-18,1,261.61,52.32,209.29,206.47,2.82
21165,16912,1201,4098,,04-01-2025,1,231.37,23.14,208.23,137.53,70.7
14928,881,7638,18868,885.0,2024-08-06,6,229.47,0.0,1376.82,1115.58,261.24
15553,18299,16660,8523,2082.0,2024-09-30,4,74.73,0.0,298.92,249.64,49.28
20800,25128,22759,1632,13278.0,27-12-2025,4,308.35,0.0,616.7,1070.2,163.2
36851,18311,21233,2207,26693.0,2025-04-18,4,269.53,0.0,1078.12,577.68,500.44
10239,24265,2814,95,24178.0,2026-03-30,2,263.36,26.34,500.38,417.84,82.54
22208,11412,24491,29922,15316.0,2023-11-05,1,549.36,54.94,494.42,371.98,122.44
39247,7469,23809,10942,29718.0,2025-09-11,6,78.86,94.63,378.53,304.98,73.55
21170,24103,7467,19039,18527.0,2024-02-15,6,297.7,0.0,1786.2,1446.06,340.14
35121,13905,27230,2339,25147.0,2025-08-03,2,374.56,0.0,749.12,509.06,240.06
33286,23169,3101,2095,19267.0,2023-04-21,1,173.93,0.0,173.93,123.7,50.23
14237,12073,28152,29730,30148.0,2026-08-07,1,64.89,0.0,64.89,49.43,15.46
15619,9633,20392,832,3098.0,2026-02-26,4,526.91,316.15,1791.49,1221.88,569.61
36181,25854,7585,25557,29041.0,23-05-2023,4,183.87,0.0,735.48,426.4,309.08
18641,6563,21803,24814,11435.0,02-01-2026,6,422.07,0.0,2532.42,2048.34,484.08
15098,12169,16116,12035,22233.0,2025-11-17,3,261.5,0.0,784.5,602.31,182.19
32703,16941,12365,18291,20982.0,2024-02-12,3,477.88,143.36,1290.28,1160.97,129.31
24666,8833,22086,9294,29003.0,2024-09-24,4,377.09,0.0,1508.36,859.16,649.2
12243,10608,12846,21519,2788.0,2023-01-08,5,704.29,176.07,3345.38,1929.55,1415.83
35221,2368,2434,5497,17987.0,2023-03-26,1,332.41,0.0,332.41,272.39,60.02
13553,18141,3380,24386,13369.0,2026-03-10,4,428.66,1742.559999617265,1714.64,1370.16,344.48
29390,23588,29154,29745,22805.0,2024-11-05,3,342.01,0.0,1026.03,814.77,211.26
29745,18931,14748,19587,14920.0,2024-02-28,1,297.39,44.61,252.78,225.84,26.94
38769,16135,27020,4445,19393.0,2025-08-05,6,250.57,0.0,1503.42,1123.26,380.16
18329,20410,24894,3331,6892.0,2023-03-30,2,433.81,0.0,867.62,556.62,311.0
15629,26623,20948,7421,12003.0,2023-08-05,4,372.77,223.66,1267.42,792.6,474.82
