inventory_id,product_id,store_id,warehouse_id,snapshot_date,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status
94199,12047,10934.0,,2026-02-16,409,55,354,45.0,In Stock
92419,25143,16669.0,,2026-05-25,173,80,93,18.0,In Stock
93576,28186,23242.0,,2026-02-03,49,1,48,43.0,in stock
113111,28390,11776.0,,2026-03-13,202,85,117,39.0,In Stock
110232,12529,,106.0,2026-05-07,174,89,85,46.0,In Stock
107346,20048,9415.0,,2026-01-04,330,14,316,59.0,In Stock
99773,14936,6403.0,,2026-04-19,254,98,166,87.0,In Stock
93559,5426,14636.0,,2026-07-25,246,62,184,90.0,In Stock
115204,12034,8434.0,,2026-04-04,232,71,161,27.0,In Stock
102459,596,,69.0,2026-04-15,332,46,286,85.0,In Stock
93855,23843,22220.0,,2026-04-03,104,64,40,71.0,Low Stock
94888,15931,,75.0,2026-07-09,375,16,359,18.0,In Stock
107142,25581,10483.0,,2026-03-04,278,23,255,80.0,In Stock
103059,3576,1304.0,,2026-05-29,385,31,354,27.0,In Stock
117687,8044,16824.0,,2026-05-09,387,20,367,38.0,In Stock
95314,14590,17394.0,,2026-01-25,3,2,1,42.0,Low Stock
108669,13324,8143.0,,2026-01-02,398,13,385,31.0,In Stock
106224,10668,24546.0,,2026-05-04,394,32,362,67.0,In Stock
115680,1683,519.0,,2026-02-06,390,58,332,17.0,In Stock
94525,13064,13825.0,,2026-05-01,3,1,2,79.0,Low Stock
103700,27610,,100.0,2026-02-02,299,99,200,54.0,In Stock
94828,23526,18202.0,,2026-06-02,32,7,25,21.0,In Stock
114337,12406,9489.0,,2026-06-16,288,80,208,28.0,In Stock
90808,23907,,5.0,2026-07-11,391,19,372,54.0,In Stock
93908,15549,,187.0,2026-06-03,371,84,287,37.0,In Stock
104334,3666,24278.0,,2026-02-27,113,37,76,42.0,In Stock
114454,22223,26473.0,,2026-01-01,19,12,7,66.0,Low Stock
97024,29736,,79.0,2026-07-23,43,9,34,46.0,Low Stock
91957,3004,2138.0,,2026-03-07,294,6,288,23.0,In Stock
100638,11435,4918.0,,2026-02-07,240,66,174,21.0,In Stock
99344,16961,18078.0,,2026-01-24,261,7,254,76.0,In Stock
105162,19257,14748.0,,2026-01-04,270,22,248,86.0,In Stock
101405,647,20993.0,,2026-02-04,468,57,411,93.0,Overstock
115078,17665,14418.0,,2026-02-25,7,0,7,34.0,Low Stock
117381,19030,4556.0,,2026-05-18,2,2,0,61.0,Out of Stock
92403,14422,24679.0,,2026-07-13,195,66,129,99.0,In Stock
95185,26927,29970.0,,2026-06-20,230,59,171,76.0,In Stock
107458,29688,,76.0,2026-02-14,407,49,358,82.0,In Stock
104699,1577,14832.0,,2026-07-28,347,67,280,88.0,In Stock
112909,10238,21921.0,,2026-06-02,123,86,37,11.0,In Stock
118980,7677,,78.0,2026-05-28,261,19,242,24.0,In Stock
117968,1410,8566.0,,2026-06-04,400,40,360,93.0,In Stock
100284,27813,16080.0,,2026-03-05,392,24,368,51.0,In Stock
102720,19514,,59.0,2026-05-07,10,9,1,94.0,Low Stock
112650,16145,19914.0,,2026-01-31,381,57,324,44.0,In Stock
98096,9305,8516.0,,2026-06-26,355,68,287,54.0,In Stock
99891,1427,10908.0,,2026-06-14,147,82,65,39.0,In Stock
116187,25548,,18.0,2026-05-31,194,76,118,,In Stock
108324,4185,11344.0,,2026-02-06,429,15,414,,Overstock
116232,29312,,126.0,2026-03-06,279,32,247,21.0,In Stock
117114,12817,338.0,,2026-04-11,333,26,307,91.0,In Stock
107388,14375,18508.0,,2026-05-01,21,8,13,48.0,Low Stock
105087,5721,26751.0,,2026-03-10,78,25,53,26.0,In Stock
111055,19505,27494.0,,2026-03-04,3,1,2,61.0,Low Stock
115954,29692,16112.0,,2026-03-06,32,15,17,74.0,Low Stock
97567,6601,882.0,,2026-04-15,38,31,7,44.0,Low Stock
101127,12705,28563.0,,2026-01-22,0,0,0,80.0,Out of Stock
104720,26520,5768.0,,2026-05-11,173,72,101,90.0,In Stock
119134,24387,23883.0,,2026-03-21,358,54,317,31.0,In Stock
95369,11064,20787.0,,2026-04-12,263,60,203,51.0,In Stock
96929,3438,,64.0,2026-05-18,469,46,423,69.0,Overstock
99604,15518,999999.0,79.0,2026-01-07,264,28,236,,In Stock
112674,22752,11172.0,,2026-07-28,68,32,36,79.0,Low Stock
114714,9463,14652.0,,2026-06-03,303,59,244,88.0,In Stock
98902,7213,,97.0,2026-07-10,240,0,240,73.0,In Stock
114172,475,22119.0,,2026-02-22,156,61,95,76.0,In Stock
101796,5439,1149.0,,2026-06-09,468,7,461,89.0,Overstock
107370,25344,14468.0,,2027-01-01,416,91,325,27.0,In Stock
101269,27226,1252.0,,2026-06-29,420,65,355,63.0,In Stock
112554,21788,,34.0,2026-06-19,17,3,14,55.0,Low Stock
116541,18813,23540.0,,2026-07-08,14,9,5,33.0,N/A
97385,7542,18270.0,,2026-06-07,402,10,392,13.0,In Stock
115288,22458,11973.0,,2026-02-11,321,26,295,36.0,In Stock
116576,29161,18055.0,,2026-02-20,157,32,125,51.0,In Stock
114410,13746,,57.0,2026-02-26,173,14,159,51.0,In Stock
119343,9561,10378.0,,2026-01-23,398,36,362,21.0,In Stock
99461,11862,4984.0,,2026-01-13,152,20,132,30.0,In Stock
92463,20637,,4.0,2026-04-04,180,38,142,99.0,In Stock
115579,15687,2300.0,,2026-04-07,494,23,471,69.0,Overstock
106653,22233,9886.0,,2026-02-04,164,173,114,30.0,In Stock
109965,15749,,20.0,2026-01-31,11,4,7,93.0,Low Stock
102943,21073,,106.0,2026-07-08,432,94,338,12.0,In Stock
101709,466,14925.0,,2026-01-08,274,41,233,67.0,In Stock
106456,14543,,34.0,2026-06-01,399,41,358,67.0,In Stock
99455,29836,8300.0,,2026-01-25,9,9,0,11.0,out of stock
117336,11313,999999.0,,2026-03-09,454,16,438,33.0,Overstock
96510,29629,16294.0,,2026-06-15,187,17,170,15.0,In Stock
109206,9104,11375.0,,2026-07-18,436,9,427,,Overstock
118723,10638,13762.0,,2026-02-09,1,1,0,54.0,Out of Stock
90590,13009,27483.0,,2026-07-21,203,69,134,38.0,In Stock
115334,2476,2308.0,,2026-02-24,154,20,134,88.0,In Stock
103137,12367,23877.0,,2026-03-12,73,35,38,37.0,in stock
106550,29945,17951.0,,2026-01-21,491,45,446,79.0,Overstock
98849,13974,1989.0,,2026-08-14,360,90,270,20.0,In Stock
94625,22730,,187.0,2026-07-01,477,33,444,69.0,Overstock
115774,8679,,26.0,2026-04-06,383,48,335,73.0,In Stock
110143,6913,13382.0,,2026-08-05,194,13,181,83.0,In Stock
96846,999999,17595.0,,2026-08-15,294,92,202,56.0,In Stock
104344,13287,11295.0,,2026-01-15,304,74,230,25.0,In Stock
108413,28216,5817.0,,2026-02-18,292,8,284,93.0,In Stock
100851,14265,28331.0,,2026-04-08,219,73,146,38.0,In Stock
98870,2154,,184.0,2026-08-08,206,48,158,13.0,In Stock
115124,2854,10986.0,,2026-06-15,296,6,290,67.0,In Stock
99425,1422,,11.0,2026-04-27,433,50,383,90.0,In Stock
95455,3368,860.0,,2026-07-30,37,11,26,53.0,Low Stock
114631,1906,15207.0,,2026-03-05,134,28,106,19.0,In Stock
91450,29227,5361.0,,2026-05-28,470,5,465,54.0,Overstock
114906,8081,12278.0,,2026-02-03,26,23,3,95.0,Low Stock
105850,19063,5659.0,,2026-02-01,328,62,266,33.0,In Stock
101455,9153,4113.0,,2026-04-23,225,86,139,15.0,In Stock
114806,13546,15041.0,,2026-03-22,342,98,244,61.0,In Stock
108817,19701,,117.0,2026-06-11,261,74,187,67.0,In Stock
118950,22948,28804.0,,2026-01-02,20,19,33,,low stock
111032,11524,22382.0,,2026-04-09,307,85,222,76.0,In Stock
111943,2436,,23.0,2026-01-12,32,23,9,18.0,N/A
107281,27671,46.0,,2026-02-09,38,34,4,44.0,Low Stock
99804,11490,4224.0,,2026-07-10,338,98,272,100.0,In Stock
117507,183,8702.0,,2026-08-05,315,6,309,66.0,In Stock
91588,27598,17352.0,,2026-07-19,313,34,279,76.0,In Stock
96687,648,751.0,,2026-03-18,93,65,28,44.0,Low Stock
103559,3945,2342.0,,2026-02-04,257,9,248,89.0,In Stock
108104,24195,22351.0,,2026-03-09,98,80,18,36.0,Low Stock
112485,15071,26477.0,,2026-03-30,117,68,49,79.0,Low Stock
110191,27203,23789.0,,2026-05-03,376,81,295,76.0,In Stock
98807,11592,,46.0,2026-01-24,383,13,370,39.0,In Stock
116580,27426,,35.0,2026-08-14,78,68,10,58.0,Low Stock
93962,26139,24417.0,,2026-06-19,323,46,277,,In Stock
98924,15104,4179.0,,2026-05-18,293,69,224,53.0,In Stock
113421,11728,3878.0,,2026-05-03,225,32,193,,In Stock
96079,24718,27209.0,,2026-07-06,478,85,393,76.0,In Stock
107275,22892,7798.0,,2026-03-27,200,46,167,96.0,In Stock
100957,864,8679.0,,2026-03-12,449,93,356,66.0,In Stock
118782,22730,2728.0,,2026-07-16,101,36,158,35.0,In Stock
94007,21242,22815.0,,2026-05-16,376,22,354,14.0,In Stock
94940,27943,,181.0,2026-01-22,426,66,360,40.0,In Stock
117007,28477,1792.0,,2026-06-10,225,37,188,35.0,In Stock
108396,4282,23551.0,,2026-06-23,453,96,357,34.0,In Stock
95899,19867,16609.0,,2026-02-13,442,40,402,56.0,Overstock
104366,9947,7019.0,,2026-04-25,478,87,391,25.0,In Stock
116317,10952,9298.0,,2026-05-17,89,33,56,40.0,In Stock
104012,6709,588.0,,2026-07-16,85,79,6,,Low Stock
116352,21812,,126.0,2026-02-28,224,91,133,77.0,In Stock
106969,14674,28415.0,,2026-08-03,61,37,24,94.0,Low Stock
101461,10845,19543.0,,2026-04-09,138,32,106,56.0,In Stock
110317,17845,6738.0,,2026-05-26,437,94,343,82.0,In Stock
103158,18345,4635.0,,2026-02-14,451,39,412,41.0,Overstock
91261,14937,27168.0,,2026-05-19,267,43,224,17.0,In Stock
110923,17131,,85.0,2026-08-02,493,12,481,49.0,Overstock
104392,2839,,10.0,2026-05-07,273,22,251,62.0,In Stock
90311,8521,,111.0,2026-03-20,164,6,158,65.0,In Stock
91717,538,22986.0,,2026-07-24,417,7,410,70.0,Overstock
112394,25339,28622.0,,2026-05-11,446,65,381,91.0,In Stock
92053,12786,3528.0,,2026-07-28,492,56,436,39.0,Overstock
110672,5113,26680.0,,2026-07-14,166,71,95,23.0,In Stock
94669,20101,,33.0,2026-04-16,361,55,306,85.0,In Stock
94299,7253,,61.0,2026-02-27,324,87,237,69.0,In Stock
113031,20180,21443.0,,2026-06-30,303,66,237,81.0,In Stock
93784,20200,29672.0,,2026-03-23,472,28,444,42.0,Overstock
91009,2707,21987.0,,2026-04-16,113,45,68,74.0,Low Stock
97348,15542,,200.0,2026-01-11,326,20,306,13.0,In Stock
110825,17099,1441.0,,2026-04-17,342,34,324,51.0,In Stock
100378,24728,,78.0,2026-02-23,153,22,131,54.0,In Stock
119346,22918,2972.0,,2026-06-07,17,11,6,90.0,Low Stock
116410,5505,8968.0,,2026-06-17,401,18,383,81.0,In Stock
99879,4522,,35.0,2026-03-28,215,67,148,51.0,In Stock
103160,16866,6483.0,,2026-05-22,42,21,21,61.0,Low Stock
92774,336,5700.0,,2026-06-02,108,95,13,56.0,Low Stock
103027,3412,13651.0,,2026-07-10,331,363,325,48.0,In Stock
110444,9543,17235.0,,2026-07-26,-15,1,22,15.0,In Stock
102949,11739,27373.0,,2026-05-23,3,2,1,31.0,N/A
106475,23623,,161.0,2026-06-20,498,40,458,44.0,Overstock
91988,16290,,14.0,2026-05-24,217,19,198,24.0,In Stock
115789,8060,28098.0,,2026-05-20,127,9,118,23.0,In Stock
113916,19532,16439.0,,2026-02-11,451,44,407,100.0,Overstock
97280,18592,11232.0,,2026-03-13,309,82,227,15.0,In Stock
92673,27629,22530.0,,2026-02-25,135,47,88,34.0,In Stock
106261,21203,21972.0,,2026-02-28,428,33,395,27.0,In Stock
99176,28825,22124.0,,2026-02-22,324,71,253,19.0,In Stock
119526,24229,18655.0,,2026-01-31,450,70,380,30.0,In Stock
107359,9538,24969.0,,2026-04-03,55,8,47,45.0,In Stock
118130,7281,26359.0,,2026-01-02,333,61,272,36.0,In Stock
109310,27928,25742.0,,2026-06-20,424,91,333,45.0,In Stock
90250,864,25675.0,,2026-05-10,207,45,162,58.0,In Stock
98186,17458,999999.0,,2026-07-23,401,43,358,71.0,In Stock
95885,3654,2125.0,,2026-07-26,289,21,268,97.0,In Stock
108726,25387,29447.0,,2026-05-08,358,90,268,15.0,In Stock
116702,16040,,170.0,2026-01-11,296,36,260,87.0,In Stock
116406,850,,58.0,2026-05-22,131,39,92,73.0,In Stock
96590,24220,28902.0,,2026-06-25,415,88,327,90.0,In Stock
103781,24292,26818.0,,2026-03-16,234,95,139,10.0,In Stock
114145,3190,10518.0,,2026-05-18,216,94,122,70.0,In Stock
90628,2030,28786.0,,2026-06-20,362,34,328,84.0,In Stock
114834,7733,17422.0,,2026-06-22,445,76,369,35.0,In Stock
103273,27475,11783.0,,2026-01-22,46,2,44,28.0,In Stock
113930,25621,,185.0,2026-07-22,115,40,75,51.0,In Stock
116684,25584,4745.0,,2026-06-09,449,50,399,61.0,In Stock
94766,29296,26328.0,,2026-02-08,219,28,191,78.0,In Stock
119703,16670,10727.0,,2026-03-13,166,53,113,46.0,In Stock
118777,26907,,177.0,2026-02-14,481,48,433,70.0,Overstock
106513,10274,,153.0,2026-05-19,84,47,37,,Low Stock
117116,17197,29580.0,,2026-04-10,489,80,409,50.0,Overstock
115266,14536,,160.0,2026-04-01,428,31,397,21.0,In Stock
110567,20958,19926.0,,2026-03-31,85,36,49,88.0,Low Stock
113684,16234,13571.0,,2026-05-25,214,83,131,39.0,In Stock
103783,13404,1786.0,,2026-02-07,136,91,45,32.0,In Stock
102428,19952,,124.0,2026-07-17,408,13,395,51.0,In Stock
96996,28464,22633.0,,2026-04-01,217,22,195,28.0,In Stock
115615,23751,15496.0,,2026-03-29,184,64,120,29.0,In Stock
108783,3344,23330.0,,2026-08-10,281,36,245,93.0,In Stock
96306,25665,20724.0,,2026-03-28,438,5,433,38.0,Overstock
118101,9647,,10.0,2026-05-30,246,13,233,90.0,In Stock
114828,10366,9448.0,,2026-02-20,287,22,265,96.0,In Stock
115667,23007,2229.0,,2026-07-12,19,13,6,48.0,Low Stock
102393,26965,5594.0,,2026-03-07,166,45,121,94.0,In Stock
107571,29513,17775.0,,2026-06-02,212,9,203,49.0,In Stock
115798,17754,,94.0,2026-04-11,365,98,267,28.0,In Stock
105473,27705,,43.0,2026-08-07,84,60,24,19.0,In Stock
100704,12811,13384.0,,2026-06-11,355,86,269,83.0,In Stock
119873,634,,160.0,2026-06-13,118,37,81,24.0,In Stock
111699,22383,16367.0,,2026-04-29,181,37,144,26.0,In Stock
99221,25072,14158.0,,2026-03-22,331,54,277,48.0,In Stock
94248,16669,20913.0,,2026-01-24,199,42,157,10.0,In Stock
119623,5686,1595.0,,2026-04-21,27,27,0,55.0,Out of Stock
101274,4181,18619.0,,2027-01-01,247,84,163,58.0,In Stock
99108,24444,20578.0,,2026-02-06,199,86,113,29.0,In Stock
99498,11223,,149.0,2026-03-07,18,4,14,68.0,Low Stock
107481,15270,10362.0,,2026-01-03,426,64,362,40.0,In Stock
101242,10994,25391.0,,2026-06-03,305,57,248,55.0,In Stock
113038,24007,12512.0,,2026-06-20,467,17,450,75.0,Overstock
91274,21631,5991.0,,2026-07-17,249,7,242,24.0,In Stock
95699,11638,28360.0,,2026-06-08,433,100,333,57.0,In Stock
97679,28626,,164.0,2026-01-12,68,25,43,57.0,Low Stock
100989,6596,,185.0,2026-02-24,493,35,458,,Overstock
113182,11517,12668.0,,2026-01-14,296,35,261,75.0,In Stock
99591,17326,5736.0,,2026-02-06,116,61,55,12.0,In Stock
113000,1201,12456.0,,2026-02-21,236,21,215,19.0,In Stock
93359,22539,6028.0,,2026-06-08,141,62,79,26.0,In Stock
106568,19757,26197.0,,2026-06-17,401,45,356,100.0,In Stock
114326,8864,26049.0,,2026-01-30,497,83,414,72.0,Overstock
115540,24200,21338.0,,2026-08-12,40,28,12,37.0,Low Stock
116363,6606,4027.0,,2026-02-11,214,85,129,93.0,In Stock
105236,26188,21610.0,,2026-04-18,318,97,221,71.0,In Stock
96514,21341,58.0,,2026-02-26,427,84,343,72.0,In Stock
106080,3223,25000.0,,2026-07-13,467,34,433,67.0,Overstock
94568,22587,,170.0,2026-03-31,110,9,101,93.0,In Stock
103256,22212,27712.0,,2026-01-20,326,39,287,,In Stock
112988,27520,16508.0,,2026-03-26,37,12,25,85.0,Low Stock
100849,7443,6840.0,,2026-06-09,449,16,433,97.0,Overstock
109248,16809,14947.0,,2026-01-31,95,33,62,36.0,In Stock
116248,16103,10686.0,,2026-07-19,298,3,295,39.0,In Stock
91962,13717,,64.0,2026-03-26,170,38,132,97.0,In Stock
94993,26424,4225.0,,2026-07-24,204,42,162,48.0,In Stock
94892,999999,28954.0,,2026-04-10,428,83,345,64.0,In Stock
104331,25681,15407.0,,2026-04-17,369,53,316,15.0,In Stock
112254,3047,,75.0,2026-03-18,390,34,356,56.0,In Stock
119514,9784,7309.0,,2026-07-03,466,82,439,46.0,In Stock
96227,12643,14266.0,,2026-01-14,499,50,449,46.0,Overstock
116734,14699,25185.0,,2027-01-01,282,76,206,67.0,In Stock
115514,9577,5905.0,,2026-05-04,374,65,309,48.0,In Stock
91252,9020,3655.0,,2026-05-04,45,18,27,71.0,Low Stock
93177,17705,18453.0,,2026-03-14,232,2,230,17.0,In Stock
93360,28356,,77.0,2026-01-29,320,2,318,40.0,In Stock
114122,17628,14264.0,,2026-05-26,293,91,300,20.0,In Stock
90308,12840,8855.0,,2026-02-26,415,3,412,86.0,Overstock
116692,12901,23393.0,,2026-04-02,373,86,287,52.0,In Stock
118133,17246,6913.0,,2026-08-04,198,12,186,74.0,In Stock
118758,21830,23760.0,,2026-02-11,302,86,216,65.0,In Stock
119855,9469,,195.0,2026-07-14,221,48,173,90.0,unknown
113796,27450,27017.0,,2026-01-10,210,62,148,,In Stock
113923,22615,5985.0,,2026-07-26,247,73,174,87.0,In Stock
102581,3389,9338.0,,2026-04-18,354,31,323,54.0,In Stock
118629,9234,,30.0,2026-03-25,478,68,410,100.0,Overstock
116382,18378,,186.0,2026-08-05,404,57,347,46.0,In Stock
102226,17205,17289.0,,2026-05-27,36,1,35,74.0,Low Stock
91052,12794,14972.0,,2026-02-26,230,56,174,11.0,In Stock
104520,14042,26343.0,,2026-04-16,464,29,435,78.0,Overstock
101411,22658,12465.0,,2026-07-12,248,72,176,37.0,In Stock
99222,3424,24163.0,,2026-05-24,467,14,453,74.0,Overstock
100235,7558,6760.0,,2026-04-23,113,80,33,23.0,In Stock
94764,14804,24874.0,,2026-05-07,242,33,209,16.0,in stock
99063,10756,3283.0,,2026-07-23,368,40,328,97.0,unknown
91875,2134,29456.0,,2026-01-28,365,61,304,17.0,In Stock
114615,4541,,50.0,2026-01-06,458,58,400,76.0,In Stock
113667,8884,8535.0,,2026-03-31,357,10,347,36.0,In Stock
116477,25585,,76.0,2026-02-26,255,49,206,62.0,In Stock
103683,17032,,108.0,2026-08-16,194,83,111,85.0,In Stock
110707,26124,10485.0,,2026-07-19,17,15,2,,Low Stock
119641,1713,29590.0,,2026-02-12,5,0,5,24.0,Low Stock
95832,28015,24821.0,,2026-01-22,231,72,159,52.0,In Stock
117316,15640,745.0,,2026-05-14,467,61,406,50.0,Overstock
90192,27221,11177.0,,2026-07-26,320,93,227,85.0,In Stock
102902,29203,8589.0,,2026-01-10,181,211,90,33.0,In Stock
103234,29958,19320.0,,2026-06-18,285,63,222,35.0,In Stock
102630,8530,19095.0,,2026-03-06,257,90,167,,In Stock
94486,24675,369.0,,2026-04-09,106,153,42,29.0,In Stock
99784,29681,,76.0,2026-02-11,145,36,109,22.0,In Stock
93925,24108,999999.0,167.0,2026-03-12,280,44,236,82.0,In Stock
99941,23041,28949.0,,2026-05-11,243,90,170,83.0,In Stock
119506,4312,19053.0,,2026-05-02,305,88,217,22.0,In Stock
114813,27055,29127.0,,2026-02-03,374,86,288,17.0,In Stock
114190,14309,10403.0,,2026-05-26,250,37,213,38.0,In Stock
116069,5344,999999.0,,2026-08-07,77,29,48,17.0,In Stock
105199,17906,15224.0,,2026-07-05,73,5,68,46.0,In Stock
106062,29901,9623.0,,2026-05-23,475,35,440,14.0,Overstock
109498,2309,,166.0,2026-03-02,184,16,168,11.0,In Stock
93304,27005,362.0,,2026-05-05,330,75,255,87.0,In Stock
105550,20770,3199.0,,2026-08-06,372,49,323,,In Stock
108075,29408,,182.0,2026-08-05,492,18,474,21.0,Overstock
111433,28352,28609.0,,2026-04-14,188,12,176,16.0,In Stock
103305,4483,8732.0,,2026-01-16,128,55,73,64.0,In Stock
114877,7152,20521.0,,2026-01-23,35,26,9,78.0,Low Stock
109693,7215,6135.0,,2026-05-29,136,48,88,78.0,In Stock
107889,28045,7873.0,,2026-02-15,392,410,346,63.0,In Stock
91807,11470,,15.0,2026-03-17,82,32,50,50.0,In Stock
93872,8258,12940.0,,2026-06-25,483,63,420,47.0,Overstock
93792,12929,329.0,,2026-07-31,67,18,49,80.0,Low Stock
118407,3150,14698.0,,2026-03-25,110,8,102,32.0,In Stock
104155,24210,29422.0,,2026-01-03,427,49,378,98.0,In Stock
92787,21239,14283.0,,2026-06-28,115,28,87,81.0,In Stock
99260,7300,17691.0,,2026-05-29,342,8,334,79.0,In Stock
115289,8596,4619.0,,2026-03-04,114,37,77,45.0,In Stock
91718,5608,13448.0,,2026-04-19,464,76,388,50.0,in stock
92697,20646,,8.0,2026-03-24,324,5,319,45.0,In Stock
91849,23800,17365.0,,2026-08-02,189,23,166,43.0,In Stock
110897,13652,15126.0,,2026-07-18,254,7,247,18.0,In Stock
113454,15628,19858.0,,2026-01-09,241,72,169,29.0,In Stock
100624,25061,24825.0,,2026-06-20,157,80,77,16.0,In Stock
114526,813,,189.0,2026-01-25,197,58,139,54.0,In Stock
102853,14986,15409.0,,2026-06-02,50,46,4,42.0,Low Stock
96623,8761,11535.0,,2026-02-07,287,9,278,50.0,In Stock
93436,999999,,63.0,2026-07-30,148,79,69,17.0,In Stock
115149,1618,1120.0,,2026-07-01,21,13,8,46.0,Low Stock
106527,22672,11566.0,,2026-05-06,153,36,117,53.0,In Stock
96772,9625,19388.0,,2026-04-24,427,79,348,64.0,In Stock
116354,13049,459.0,,2026-01-15,283,38,334,27.0,In Stock
96993,23032,11180.0,,2026-05-09,108,40,68,32.0,In Stock
114529,18851,,154.0,2026-07-12,11,11,0,24.0,Out of Stock
114896,20458,29332.0,,2026-02-08,31,24,25,87.0,Low Stock
113536,10926,24229.0,,2026-07-20,389,86,303,64.0,In Stock
115873,10864,,104.0,2026-04-02,282,60,222,76.0,In Stock
101602,5122,26473.0,,2026-04-06,6,4,2,87.0,Low Stock
91118,4642,,187.0,2026-01-04,24,10,14,78.0,Low Stock
91757,15842,29347.0,,2026-05-20,157,21,136,22.0,In Stock
106882,7254,10324.0,,2026-01-02,217,22,195,99.0,In Stock
96752,25381,24296.0,,2026-01-28,40,25,15,15.0,In Stock
90871,11290,,117.0,2026-01-30,11,11,0,50.0,Out of Stock
109742,24322,6838.0,,2026-03-05,6,0,6,12.0,Low Stock
99105,11460,21834.0,,2026-04-12,68,59,9,10.0,unknown
114063,16071,10128.0,,2026-05-22,373,383,301,91.0,In Stock
90722,14744,,120.0,2026-04-09,445,42,403,67.0,Overstock
100998,27937,18099.0,,2026-03-01,303,97,206,35.0,In Stock
107271,999999,16455.0,,2026-07-24,102,36,66,60.0,In Stock
109728,12061,29700.0,,2026-01-20,145,60,85,12.0,In Stock
115979,3381,28722.0,,2026-05-07,272,10,262,54.0,In Stock
117635,3288,8076.0,,2026-04-16,244,28,216,94.0,In Stock
98348,1589,19759.0,,2026-06-07,166,83,83,54.0,In Stock
105589,16223,4769.0,,2026-01-13,198,24,174,98.0,In Stock
118279,5400,17875.0,,2026-07-24,145,153,47,60.0,Low Stock
100939,13703,28543.0,,2026-05-17,261,84,177,57.0,In Stock
115038,21241,9002.0,,2026-03-02,480,98,382,72.0,In Stock
115137,28345,8661.0,,2026-07-03,453,44,409,55.0,Overstock
90315,10723,6690.0,,2026-04-30,123,34,89,13.0,In Stock
118678,19398,1627.0,,2026-05-16,434,67,367,55.0,In Stock
115009,3092,,123.0,2026-02-06,287,56,231,61.0,In Stock
116219,6545,,34.0,2026-06-23,64,20,44,69.0,Low Stock
110589,12453,24338.0,,2026-06-23,413,21,392,28.0,In Stock
95851,29513,15492.0,,2026-04-08,30,1,29,42.0,Low Stock
96130,22262,5355.0,,2026-08-02,12,3,9,20.0,Low Stock
95448,16852,6951.0,,2026-08-13,355,39,316,30.0,In Stock
93130,22522,,176.0,2026-04-07,88,86,2,47.0,Low Stock
106280,29797,11366.0,,2026-02-15,203,96,107,94.0,In Stock
105633,21242,,180.0,2026-07-10,52,38,14,39.0,Low Stock
108381,21922,19912.0,,2026-03-15,67,65,2,85.0,Low Stock
90911,29609,10283.0,,2026-02-03,111,67,44,57.0,Low Stock
93969,8745,29254.0,,2026-01-09,223,4,219,68.0,In Stock
115107,2034,17560.0,,2026-03-10,81,81,0,20.0,Out of Stock
116976,12494,10630.0,,2026-06-08,258,0,258,80.0,In Stock
100166,11795,,52.0,2026-01-05,271,64,207,93.0,In Stock
90337,7179,,195.0,2026-01-06,137,29,108,33.0,In Stock
116977,5423,15776.0,,2026-03-15,160,84,76,78.0,Low Stock
117745,17255,15226.0,,2026-08-10,443,69,374,35.0,In Stock
115235,19751,6876.0,,2026-06-21,364,80,284,37.0,In Stock
92986,521,3766.0,,2026-01-09,332,30,302,74.0,in stock
100879,27955,20339.0,,2026-02-11,327,82,245,91.0,In Stock
105917,15827,15839.0,,2026-04-27,121,69,52,81.0,Low Stock
111005,20097,29480.0,,2026-05-19,176,33,143,13.0,In Stock
112916,9841,6636.0,,2026-06-14,388,15,383,58.0,In Stock
101670,22728,22776.0,,2026-02-12,334,6,328,29.0,N/A
110863,20872,,40.0,2026-01-07,41,40,1,10.0,Low Stock
109943,25598,6842.0,,2026-05-04,314,30,373,58.0,in stock
103908,26068,19380.0,,2026-04-17,68,39,29,48.0,Low Stock
101002,6624,1924.0,,2026-05-28,61,54,7,17.0,Low Stock
94821,18917,2794.0,,2026-03-28,382,37,345,98.0,In Stock
109801,22516,10181.0,,2026-04-21,351,76,275,97.0,In Stock
106692,16182,3207.0,,2026-07-21,310,61,249,51.0,unknown
95132,294,,149.0,2026-05-16,251,33,218,77.0,In Stock
102101,26242,6457.0,,2026-05-07,500,53,447,54.0,Overstock
111759,24522,388.0,,2026-07-09,345,22,323,79.0,In Stock
106733,21994,16799.0,,2026-02-06,98,68,30,79.0,N/A
112303,6499,9821.0,,2026-01-31,222,38,184,46.0,In Stock
118426,29465,11805.0,,2026-05-30,61,14,47,89.0,Low Stock
97244,15434,17691.0,,2026-04-04,75,23,52,60.0,Low Stock
106464,2509,6594.0,,2026-01-04,77,30,47,89.0,Low Stock
104080,24349,508.0,,2026-05-13,115,74,41,32.0,In Stock
110867,21588,2013.0,,2026-06-29,180,90,90,64.0,In Stock
101875,15490,18127.0,,2026-06-21,468,60,408,59.0,Overstock
104521,5949,26035.0,,2026-08-14,472,491,409,46.0,overstock
98264,6377,,102.0,2026-06-25,454,68,386,83.0,In Stock
108679,13510,12570.0,,2026-01-16,285,63,222,100.0,In Stock
96856,999999,5277.0,,2026-05-26,323,69,254,34.0,In Stock
98598,6049,25805.0,,2026-05-24,49,12,37,25.0,In Stock
115651,8711,1699.0,,2026-08-02,213,73,140,25.0,In Stock
